cfop,codigo_barras,codigo_produto,created_at,descricao,id,ncm,nfe_id,numero_item,quantidade,valor_total,valor_unitario
5102,,0593,2026-03-19T13:38:15.919699+00:00,OMELETE DA CASA,430276,21069090,77103,4,1.0,13.0,13.0
5102,,0565,2026-03-19T13:38:16.825545+00:00,CHOCOLATE QUENTE PQ,430277,21011200,77104,1,1.0,15.0,15.0
5102,,0492,2026-03-19T13:38:16.825545+00:00,TOAST CAPRESE,430278,21069090,77104,2,1.0,20.0,20.0
5102,,0028,2026-03-19T13:38:16.825545+00:00,BROWNIE,430279,21069090,77104,3,1.0,11.0,11.0
5102,,0004,2026-03-19T13:38:17.523557+00:00,CROISSANT COM CARNE,430280,21069090,77105,1,1.0,26.0,26.0
5102,,0338,2026-03-19T13:38:18.029461+00:00,ADD FRANGO,430281,21069090,77106,1,1.0,6.0,6.0
5102,,0487,2026-03-19T13:38:18.029461+00:00,BROWNIE C/ SORVETE,430282,21069090,77106,2,1.0,15.0,15.0
5102,,0593,2026-03-19T13:38:18.029461+00:00,OMELETE DA CASA,430283,21069090,77106,3,1.0,13.0,13.0
5102,,0103,2026-03-19T13:38:18.029461+00:00,SUCO DE LARANJA,430284,20098919,77106,4,1.0,12.0,12.0
5405,,0318,2026-03-19T13:38:18.612797+00:00,AGUA SEM GAS,430285,21069090,77107,1,1.0,4.0,4.0
5102,,0487,2026-03-19T13:38:18.612797+00:00,BROWNIE C/ SORVETE,430286,21069090,77107,2,1.0,15.0,15.0
5102,,0008,2026-03-19T13:38:18.612797+00:00,CROISSANT COM NUTELLA E MORANGOS,430287,21069090,77107,3,1.0,25.0,25.0
5102,,0580,2026-03-19T13:38:18.612797+00:00,GOLDEN LATTE,430288,21011200,77107,4,1.0,16.0,16.0
5102,,0506,2026-03-19T13:38:19.194112+00:00,AMERICAN COOKIES,430289,21069090,77108,1,1.0,10.0,10.0
5102,,0487,2026-03-19T13:38:19.194112+00:00,BROWNIE C/ SORVETE,430290,21069090,77108,2,1.0,15.0,15.0
5102,,0004,2026-03-19T13:38:19.194112+00:00,CROISSANT COM CARNE,430291,21069090,77108,3,1.0,26.0,26.0
5102,,0591,2026-03-19T13:38:19.194112+00:00,CROISSANT COM CARNE E QUEIJO,430292,21069090,77108,4,1.0,34.0,34.0
5102,,0006,2026-03-19T13:38:19.194112+00:00,CROISSANT COM LOMBO,430293,21069090,77108,5,1.0,20.0,20.0
5102,,0433,2026-03-19T13:38:19.194112+00:00,QUICHE DE FRANGO,430294,21069090,77108,6,2.0,30.0,15.0
5102,,0434,2026-03-19T13:38:19.194112+00:00,QUICHE DE MARGUERITA,430295,21069090,77108,7,1.0,15.0,15.0
5102,,0101,2026-03-19T13:38:19.194112+00:00,SODA ITALIANA DE MACA VERDE,430296,20098919,77108,8,1.0,12.0,12.0
5102,,0098,2026-03-19T13:38:19.194112+00:00,SODA ITALIANA DE MARACUJA,430297,20098919,77108,9,3.0,36.0,12.0
5102,,0102,2026-03-19T13:38:19.194112+00:00,SUCO DE ABACAXI C/ HORTELA,430298,20098919,77108,10,1.0,12.0,12.0
5102,,0103,2026-03-19T13:38:19.194112+00:00,SUCO DE LARANJA,430299,20098919,77108,11,1.0,12.0,12.0
5102,,0425,2026-03-19T13:38:19.194112+00:00,SUCO DETOX - COUVE,430300,20098919,77108,12,2.0,36.0,18.0
5102,,0039,2026-03-19T13:38:20.292583+00:00,AVOCADO TOAST,430301,21069090,77109,1,1.0,22.0,22.0
5102,,0469,2026-03-19T13:38:20.292583+00:00,SODA ITALIANA DE PINK LEMONAD,430302,20098919,77109,2,1.0,12.0,12.0
5102,,0630,2026-03-19T13:38:21.004218+00:00,PAO DE QUEIJO UN,430303,21069090,77110,1,1.0,7.5,7.5
5102,,0103,2026-03-19T13:38:21.004218+00:00,SUCO DE LARANJA,430304,20098919,77110,2,1.0,12.0,12.0
5102,,0433,2026-03-19T13:38:21.646814+00:00,QUICHE DE FRANGO,430305,21069090,77111,1,1.0,15.0,15.0
5102,,0045,2026-03-19T13:38:21.646814+00:00,MOCHI,430306,21069090,77111,2,3.0,24.0,8.0
5102,,0506,2026-03-19T13:38:21.646814+00:00,AMERICAN COOKIES,430307,21069090,77111,3,1.0,10.0,10.0
5102,,0629,2026-03-19T13:38:21.646814+00:00,BOMBOM DE OREO,430308,21069090,77111,4,2.0,14.0,7.0
5102,,0598,2026-03-19T13:38:21.646814+00:00,COXINHA DE NINHO,430309,21069090,77111,5,1.0,6.0,6.0
5405,,0319,2026-03-19T13:38:22.259922+00:00,AGUA COM GAS,430310,21069090,77112,1,1.0,4.5,4.5
5102,,0491,2026-03-19T13:38:22.259922+00:00,CAPPUCCINO DE CHOCOLATE,430311,21011200,77112,2,1.0,14.0,14.0
5102,,0004,2026-03-19T13:38:22.259922+00:00,CROISSANT COM CARNE,430312,21069090,77112,3,1.0,26.0,26.0
5102,,0005,2026-03-19T13:38:22.259922+00:00,CROISSANT COM FRANGO,430313,21069090,77112,4,1.0,25.0,25.0
5102,,0103,2026-03-19T13:38:22.259922+00:00,SUCO DE LARANJA,430314,20098919,77112,5,1.0,12.0,12.0
5102,,0005,2026-03-19T13:38:23.011337+00:00,CROISSANT COM FRANGO,430315,21069090,77113,1,1.0,25.0,25.0
5405,7894900014211,10784,2026-03-19T13:38:23.670217+00:00,COCA COLA 2L RETORNAVEL,430316,22021000,77114,1,2.0,17.0,8.5
5405,78943148,16481,2026-03-19T13:38:23.670217+00:00,KENT BLUE 20/200 KRE TL BRA WILLIS,430317,24022000,77114,2,1.0,11.25,11.25
5405,7896336012250,18370,2026-03-19T13:38:23.670217+00:00,GRELHADITOS,430318,20081100,77114,3,4.0,4.0,1.0
5102,,0611,2026-03-19T13:38:24.296731+00:00,CAMAFEU,430319,21069090,77115,1,1.0,8.0,8.0
5102,,0488,2026-03-19T13:38:24.296731+00:00,CROISSANT COM CREME DE QUEIJO,430320,21069090,77115,2,1.0,22.0,22.0
5102,,0103,2026-03-19T13:38:24.296731+00:00,SUCO DE LARANJA,430321,20098919,77115,3,1.0,12.0,12.0
5405,,0318,2026-03-19T13:38:25.041794+00:00,AGUA SEM GAS,430322,21069090,77116,1,1.0,4.0,4.0
5102,,0506,2026-03-19T13:38:25.041794+00:00,AMERICAN COOKIES,430323,21069090,77116,2,1.0,10.0,10.0
5102,,0073,2026-03-19T13:38:25.041794+00:00,CARAMEL MACHIATO,430324,21011200,77116,3,1.0,16.0,16.0
5102,,0630,2026-03-19T13:38:25.041794+00:00,PAO DE QUEIJO UN,430325,21069090,77116,4,1.0,7.5,7.5
5102,,0475,2026-03-19T13:38:25.624886+00:00,BOMBOM DE NINHO COM UVA,430326,21069090,77117,1,4.0,32.0,8.0
5405,,1,2026-03-19T13:38:26.178235+00:00,CP III-40-RS CAUE MAIS SACO 50KG,430327,25232910,77118,1,80.0,2600.0,32.5
5102,,0606,2026-03-19T13:38:26.809827+00:00,MACARON MARACUJA,430328,21069090,77119,1,2.0,12.0,6.0
5102,,0585,2026-03-19T13:38:26.809827+00:00,GUDY DO CHEFE,430329,21069090,77119,2,1.0,16.0,16.0
5102,,0118,2026-03-19T13:38:26.809827+00:00,MATCHA LATTE,430330,09023000,77119,3,2.0,24.0,12.0
5102,,0104,2026-03-19T13:38:27.358837+00:00,SUCO DE LIMAO,430331,20098919,77120,1,1.0,12.0,12.0
5102,,0010,2026-03-19T13:38:27.358837+00:00,TAPIOCA COM FRANGO,430332,21069090,77120,2,1.0,20.0,20.0
5102,,0004,2026-03-19T13:38:27.888022+00:00,CROISSANT COM CARNE,430333,21069090,77121,1,1.0,26.0,26.0
5102,,0005,2026-03-19T13:38:27.888022+00:00,CROISSANT COM FRANGO,430334,21069090,77121,2,1.0,25.0,25.0
5102,,0102,2026-03-19T13:38:27.888022+00:00,SUCO DE ABACAXI C/ HORTELA,430335,20098919,77121,3,1.0,12.0,12.0
5102,,0103,2026-03-19T13:38:27.888022+00:00,SUCO DE LARANJA,430336,20098919,77121,4,1.0,12.0,12.0
5102,,0629,2026-03-19T13:38:27.888022+00:00,BOMBOM DE OREO,430337,21069090,77121,5,2.0,16.0,8.0
5102,,0045,2026-03-19T13:38:28.654144+00:00,MOCHI,430338,21069090,77122,1,1.0,8.0,8.0
5102,,0596,2026-03-19T13:38:28.654144+00:00,BOMBOM DE PISTACHE,430339,21069090,77122,2,1.0,10.0,10.0
5102,,0024,2026-03-19T13:38:28.654144+00:00,BOLO NO POTE,430340,21069090,77122,3,1.0,15.0,15.0
5102,,0565,2026-03-19T13:38:29.388907+00:00,CHOCOLATE QUENTE PQ,430341,21011200,77123,1,1.0,15.0,15.0
5102,,0004,2026-03-19T13:38:29.388907+00:00,CROISSANT COM CARNE,430342,21069090,77123,2,1.0,26.0,26.0
5102,,0001,2026-03-19T13:38:30.070583+00:00,GUDY TOAST,430343,21069090,77124,1,1.0,13.0,13.0
5102,,0071,2026-03-19T13:38:30.070583+00:00,MOCHA (MOCHACCINO),430344,21011200,77124,2,1.0,16.0,16.0
5405,,0318,2026-03-19T13:38:30.070583+00:00,AGUA SEM GAS,430345,21069090,77124,3,1.0,4.0,4.0
5102,,0071,2026-03-19T13:38:30.616875+00:00,MOCHA (MOCHACCINO),430346,21011200,77125,1,1.0,16.0,16.0
5405,7896052604593,0000901133,2026-03-19T13:38:31.119837+00:00,CERV GLACIAL PILS 1LGFA 12UN,430347,22030000,77126,1,10.0,57.3,5.73
5910,7896052604593,0000901133,2026-03-19T13:38:31.119837+00:00,CERV GLACIAL PILS 1LGFA 12UN,430348,22030000,77126,2,2.0,11.46,5.73
5405,7896052603589,0000900416,2026-03-19T13:38:31.119837+00:00,CERV GLACIAL PILS 0.473LT 12UN PBR,430349,22030000,77126,3,1.0,39.8,39.8
5405,7896045506248,0000903940,2026-03-19T13:38:31.119837+00:00,CERV HEINEKEN PIL 0.473LT DES 12UN PBR,430350,22030000,77126,4,11.0,70.08,6.37
5910,7896045506248,0000903940,2026-03-19T13:38:31.119837+00:00,CERV HEINEKEN PIL 0.473LT DES 12UN PBR,430351,22030000,77126,5,1.0,6.37,6.37
5405,7896045505784,0000904504,2026-03-19T13:38:31.119837+00:00,CERV AMSTEL LAGER 0.473LT DES 12UNPBR,430352,22030000,77126,6,1.0,53.88,53.88
5405,,0317,2026-03-19T13:38:32.006979+00:00,COCA COLA ZERO,430353,21069090,77127,1,1.0,8.0,8.0
5102,,0585,2026-03-19T13:38:32.006979+00:00,GUDY DO CHEFE,430354,21069090,77127,2,1.0,16.0,16.0
5102,,0630,2026-03-19T13:38:32.006979+00:00,PAO DE QUEIJO UN,430355,21069090,77127,3,1.0,7.5,7.5
5405,,0318,2026-03-19T13:38:32.611992+00:00,AGUA SEM GAS,430356,21069090,77128,1,1.0,4.0,4.0
5102,,0638,2026-03-19T13:38:33.262798+00:00,DONUTS CHOCOLATE,430357,21069090,77129,1,2.0,20.0,10.0
5102,,0506,2026-03-19T13:38:33.262798+00:00,AMERICAN COOKIES,430358,21069090,77129,2,1.0,10.0,10.0
5102,,0380,2026-03-19T13:38:33.262798+00:00,COXINHA DE MORANGO,430359,21069090,77129,3,1.0,8.0,8.0
5405,,0318,2026-03-19T13:38:33.818043+00:00,AGUA SEM GAS,430360,21069090,77130,1,1.0,4.0,4.0
5102,,0588,2026-03-19T13:38:33.818043+00:00,BUBBLE CHA (MONTE SUA BUBBLE),430361,09023000,77130,2,1.0,22.0,22.0
5102,,0010,2026-03-19T13:38:33.818043+00:00,TAPIOCA COM FRANGO,430362,21069090,77130,3,1.0,20.0,20.0
5102,,0626,2026-03-19T13:38:33.818043+00:00,TOAST CARNE AGRIDOCE,430363,21069090,77130,4,1.0,28.0,28.0
5102,,0607,2026-03-19T13:38:34.417971+00:00,MACARON CHOCOLATE,430364,21069090,77131,1,2.0,12.0,6.0
5102,,0629,2026-03-19T13:38:34.417971+00:00,BOMBOM DE OREO,430365,21069090,77131,2,1.0,8.0,8.0
5102,,0491,2026-03-19T13:38:34.964281+00:00,CAPPUCCINO DE CHOCOLATE,430366,21011200,77132,1,1.0,14.0,14.0
5102,,0433,2026-03-19T13:38:35.579828+00:00,QUICHE DE FRANGO,430367,21069090,77133,1,1.0,15.0,15.0
5102,,0434,2026-03-19T13:38:35.579828+00:00,QUICHE DE MARGUERITA,430368,21069090,77133,2,1.0,15.0,15.0
5405,,0318,2026-03-19T13:38:36.100274+00:00,AGUA SEM GAS,430369,21069090,77134,1,2.0,8.0,4.0
5102,,0039,2026-03-19T13:38:36.594482+00:00,AVOCADO TOAST,430370,21069090,77135,1,1.0,22.0,22.0
5102,,0071,2026-03-19T13:38:36.594482+00:00,MOCHA (MOCHACCINO),430371,21011200,77135,2,1.0,16.0,16.0
5102,,0593,2026-03-19T13:38:36.594482+00:00,OMELETE DA CASA,430372,21069090,77135,3,1.0,13.0,13.0
5102,,0103,2026-03-19T13:38:36.594482+00:00,SUCO DE LARANJA,430373,20098919,77135,4,1.0,12.0,12.0
5102,,0066,2026-03-19T13:38:37.316199+00:00,CAPPUCCINO,430374,21011200,77136,1,1.0,14.0,14.0
5102,,0002,2026-03-19T13:38:37.316199+00:00,DOURADO - QUEIJO QUENTE,430375,21069090,77136,2,1.0,20.0,20.0
5102,,0395,2026-03-19T13:38:37.843033+00:00,CROISSANT COM PRESUNTO E QUEIJO,430376,21069090,77137,1,2.0,40.0,20.0
5405,,0318,2026-03-19T13:38:37.843033+00:00,AGUA SEM GAS,430377,21069090,77137,2,1.0,4.0,4.0
5102,,0506,2026-03-19T13:38:37.843033+00:00,AMERICAN COOKIES,430378,21069090,77137,3,1.0,10.0,10.0
5102,,0039,2026-03-19T13:38:37.843033+00:00,AVOCADO TOAST,430379,21069090,77137,4,1.0,22.0,22.0
5102,,0112,2026-03-19T13:38:37.843033+00:00,DALGONA COFFEE,430380,20098919,77137,5,1.0,16.0,16.0
5102,,0094,2026-03-19T13:38:37.843033+00:00,FRAPE DE CAFE,430381,20098919,77137,6,1.0,18.0,18.0
5102,,0112,2026-03-19T13:38:38.500227+00:00,DALGONA COFFEE,430382,20098919,77138,1,1.0,16.0,16.0
5102,,0118,2026-03-19T13:38:38.500227+00:00,MATCHA LATTE,430383,09023000,77138,2,1.0,12.0,12.0
5102,,0043,2026-03-19T13:38:38.500227+00:00,TIRAMISU,430384,21069090,77138,3,1.0,20.0,20.0
5405,,0316,2026-03-19T13:38:39.060123+00:00,COCA COLA LATA,430385,22021000,77139,1,1.0,8.0,8.0
5102,,0395,2026-03-19T13:38:39.060123+00:00,CROISSANT COM PRESUNTO E QUEIJO,430386,21069090,77139,2,1.0,20.0,20.0
5102,,0611,2026-03-19T13:38:39.060123+00:00,CAMAFEU,430387,21069090,77139,3,1.0,8.0,8.0
5102,,0001,2026-03-19T13:38:39.617107+00:00,GUDY TOAST,430388,21069090,77140,1,1.0,13.0,13.0
5102,,0099,2026-03-19T13:38:39.617107+00:00,SODA ITALIANA DE LIMAO SICILIANO,430389,20098919,77140,2,1.0,12.0,12.0
5405,,0319,2026-03-19T13:38:40.142122+00:00,AGUA COM GAS,430390,21069090,77141,1,1.0,4.5,4.5
5102,,0491,2026-03-19T13:38:40.142122+00:00,CAPPUCCINO DE CHOCOLATE,430391,21011200,77141,2,1.0,14.0,14.0
5102,,0004,2026-03-19T13:38:40.142122+00:00,CROISSANT COM CARNE,430392,21069090,77141,3,1.0,26.0,26.0
5102,,0004,2026-03-19T13:38:40.698092+00:00,CROISSANT COM CARNE,430393,21069090,77142,1,2.0,52.0,26.0
5102,,0071,2026-03-19T13:38:40.698092+00:00,MOCHA (MOCHACCINO),430394,21011200,77142,2,1.0,16.0,16.0
5102,,0110,2026-03-19T13:38:40.698092+00:00,STRAWBERRY MILK,430395,20098919,77142,3,1.0,16.0,16.0
5102,,0555,2026-03-19T13:38:40.698092+00:00,TOAST BRULE,430396,21069090,77142,4,1.0,18.0,18.0
5102,,0022,2026-03-19T13:38:40.698092+00:00,WAFFLE,430397,21069090,77142,5,1.0,18.0,18.0
5102,,0523,2026-03-19T13:38:41.302042+00:00,COXINHA DE CREME BRULEE,430398,21069090,77143,1,1.0,8.0,8.0
5102,,0492,2026-03-19T13:38:41.807939+00:00,TOAST CAPRESE,430399,21069090,77144,1,2.0,40.0,20.0
5405,,0317,2026-03-19T13:38:41.807939+00:00,COCA COLA ZERO,430400,21069090,77144,2,1.0,8.0,8.0
5102,,0565,2026-03-19T13:38:41.807939+00:00,CHOCOLATE QUENTE PQ,430401,21011200,77144,3,1.0,15.0,15.0
5102,,0027,2026-03-19T13:38:41.807939+00:00,COOKIES,430402,21069090,77144,4,2.0,12.0,6.0
5102,,0338,2026-03-19T13:38:42.386241+00:00,ADD FRANGO,430403,21069090,77145,1,1.0,6.0,6.0
5405,,0319,2026-03-19T13:38:42.386241+00:00,AGUA COM GAS,430404,21069090,77145,2,1.0,4.5,4.5
5102,,0004,2026-03-19T13:38:42.386241+00:00,CROISSANT COM CARNE,430405,21069090,77145,3,1.0,26.0,26.0
5102,,0037,2026-03-19T13:38:42.386241+00:00,CROQUE MADAME,430406,21069090,77145,4,1.0,38.0,38.0
5102,,0103,2026-03-19T13:38:42.386241+00:00,SUCO DE LARANJA,430407,20098919,77145,5,1.0,12.0,12.0
5102,,0488,2026-03-19T13:38:42.991895+00:00,CROISSANT COM CREME DE QUEIJO,430408,21069090,77146,1,1.0,22.0,22.0
5102,,0094,2026-03-19T13:38:42.991895+00:00,FRAPE DE CAFE,430409,20098919,77146,2,1.0,18.0,18.0
5102,,0632,2026-03-19T13:38:43.553326+00:00,BOMBOM TOFFEE,430410,21069090,77147,1,1.0,5.0,5.0
5102,,0009,2026-03-19T13:38:43.553326+00:00,TAPIOCA COM CARNE,430411,21069090,77147,2,1.0,21.0,21.0
5102,,0477,2026-03-19T13:38:43.553326+00:00,BOMBOM DE MARACUJA,430412,21069090,77147,3,2.0,16.0,8.0
5102,,0395,2026-03-19T13:38:44.23521+00:00,CROISSANT COM PRESUNTO E QUEIJO,430413,21069090,77148,1,1.0,20.0,20.0
5102,,0112,2026-03-19T13:38:44.23521+00:00,DALGONA COFFEE,430414,20098919,77148,2,1.0,16.0,16.0
5102,,0095,2026-03-19T13:38:44.23521+00:00,FRAPE DE OVOMALTINE,430415,20098919,77148,3,1.0,18.0,18.0
5102,,0585,2026-03-19T13:38:44.23521+00:00,GUDY DO CHEFE,430416,21069090,77148,4,1.0,16.0,16.0
5102,,0506,2026-03-19T13:38:44.820117+00:00,AMERICAN COOKIES,430417,21069090,77149,1,1.0,10.0,10.0
5102,,0002,2026-03-19T13:38:44.820117+00:00,DOURADO - QUEIJO QUENTE,430418,21069090,77149,2,1.0,20.0,20.0
5405,,0316,2026-03-19T13:38:45.353304+00:00,COCA COLA LATA,430419,22021000,77150,1,1.0,8.0,8.0
5102,,0460,2026-03-19T13:38:45.849324+00:00,SODA ITALIANA DE FRUTAS VERMELHAS,430420,20098919,77151,1,1.0,12.0,12.0
5405,,0319,2026-03-19T13:38:45.849324+00:00,AGUA COM GAS,430421,21069090,77151,2,1.0,4.5,4.5
5405,,0316,2026-03-19T13:38:46.377575+00:00,COCA COLA LATA,430422,22021000,77152,1,1.0,8.0,8.0
5102,,0524,2026-03-19T13:38:46.377575+00:00,COXINHA DE DOIS AMORES,430423,21069090,77152,2,1.0,8.0,8.0
5102,,0004,2026-03-19T13:38:46.377575+00:00,CROISSANT COM CARNE,430424,21069090,77152,3,1.0,26.0,26.0
6101,7900080989765,2580471-0001-34,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(34),430425,64029990,77153,1,1.0,56.63,56.63
6101,7900080989772,2580471-0001-35,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(35),430426,64029990,77153,2,2.0,113.26,56.63
6101,7900080989789,2580471-0001-36,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(36),430427,64029990,77153,3,2.0,113.26,56.63
6101,7900080989796,2580471-0001-37,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(37),430428,64029990,77153,4,3.0,169.89,56.63
6101,7900080989802,2580471-0001-38,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(38),430429,64029990,77153,5,3.0,169.89,56.63
6101,7900080989819,2580471-0001-39,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - VERNIZ GLAM PLUS/PTO - TAM(39),430430,64029990,77153,6,1.0,56.63,56.63
6101,7900080989918,2580471-0003-34,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(34),430431,64029990,77153,7,1.0,56.63,56.63
6101,7900080989857,2580471-0003-35,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(35),430432,64029990,77153,8,2.0,113.26,56.63
6101,7900080989864,2580471-0003-36,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(36),430433,64029990,77153,9,2.0,113.26,56.63
6101,7900080989871,2580471-0003-37,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(37),430434,64029990,77153,10,3.0,169.89,56.63
6101,7900080989888,2580471-0003-38,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(38),430435,64029990,77153,11,3.0,169.89,56.63
6101,7900080989895,2580471-0003-39,2026-03-19T13:38:46.932478+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - NP METAL PLUS/OURO - TAM(39),430436,64029990,77153,12,1.0,56.63,56.63
5102,,0082,2026-03-19T13:38:47.747552+00:00,V60,430437,21011200,77154,1,1.0,16.0,16.0
5102,,0630,2026-03-19T13:38:47.747552+00:00,PAO DE QUEIJO UN,430438,21069090,77154,2,1.0,7.5,7.5
5102,,0593,2026-03-19T13:38:47.747552+00:00,OMELETE DA CASA,430439,21069090,77154,3,2.0,26.0,13.0
5102,,0433,2026-03-19T13:38:48.470284+00:00,QUICHE DE FRANGO,430440,21069090,77155,1,1.0,15.0,15.0
5102,,0292,2026-03-19T13:38:48.973301+00:00,CROISSANT,430441,21069090,77156,1,1.0,17.0,17.0
5102,,0433,2026-03-19T13:38:48.973301+00:00,QUICHE DE FRANGO,430442,21069090,77156,2,1.0,15.0,15.0
5102,,0535,2026-03-19T13:38:49.509347+00:00,ADD DE MUSSARELA,430443,21069090,77157,1,1.0,4.0,4.0
5102,,0339,2026-03-19T13:38:49.509347+00:00,ADD QUEIJO PRATO,430444,21069090,77157,2,1.0,5.0,5.0
5102,,0005,2026-03-19T13:38:49.509347+00:00,CROISSANT COM FRANGO,430445,21069090,77157,3,2.0,50.0,25.0
5102,,0082,2026-03-19T13:38:49.509347+00:00,V60,430446,21011200,77157,4,2.0,24.0,12.0
5102,,0004,2026-03-19T13:38:50.126371+00:00,CROISSANT COM CARNE,430447,21069090,77158,1,1.0,26.0,26.0
5102,,0103,2026-03-19T13:38:50.646333+00:00,SUCO DE LARANJA,430448,20098919,77159,1,1.0,12.0,12.0
5102,,0070,2026-03-19T13:38:50.646333+00:00,FLAT WHITE,430449,21011200,77159,2,1.0,10.0,10.0
5102,,0491,2026-03-19T13:38:51.205817+00:00,CAPPUCCINO DE CHOCOLATE,430450,21011200,77160,1,1.0,14.0,14.0
5102,,0073,2026-03-19T13:38:51.205817+00:00,CARAMEL MACHIATO,430451,21011200,77160,2,1.0,16.0,16.0
5102,,0005,2026-03-19T13:38:51.205817+00:00,CROISSANT COM FRANGO,430452,21069090,77160,3,1.0,25.0,25.0
5102,,0112,2026-03-19T13:38:51.205817+00:00,DALGONA COFFEE,430453,20098919,77160,4,1.0,16.0,16.0
5102,,0094,2026-03-19T13:38:51.205817+00:00,FRAPE DE CAFE,430454,20098919,77160,5,1.0,18.0,18.0
5102,,0477,2026-03-19T13:38:51.205817+00:00,BOMBOM DE MARACUJA,430455,21069090,77160,6,1.0,8.0,8.0
5102,,0098,2026-03-19T13:38:51.923368+00:00,SODA ITALIANA DE MARACUJA,430456,20098919,77161,1,1.0,12.0,12.0
5102,,0103,2026-03-19T13:38:51.923368+00:00,SUCO DE LARANJA,430457,20098919,77161,2,1.0,12.0,12.0
5102,,0009,2026-03-19T13:38:51.923368+00:00,TAPIOCA COM CARNE,430458,21069090,77161,3,1.0,21.0,21.0
5102,,0071,2026-03-19T13:38:52.629541+00:00,MOCHA (MOCHACCINO),430459,21011200,77162,1,1.0,16.0,16.0
5102,,0593,2026-03-19T13:38:52.629541+00:00,OMELETE DA CASA,430460,21069090,77162,2,1.0,13.0,13.0
5102,,0469,2026-03-19T13:38:52.629541+00:00,SODA ITALIANA DE PINK LEMONAD,430461,20098919,77162,3,1.0,12.0,12.0
5102,,0487,2026-03-19T13:38:53.255917+00:00,BROWNIE C/ SORVETE,430462,21069090,77163,1,1.0,15.0,15.0
5102,,0005,2026-03-19T13:38:53.255917+00:00,CROISSANT COM FRANGO,430463,21069090,77163,2,1.0,25.0,25.0
5102,,0093,2026-03-19T13:38:53.255917+00:00,FRAPE DE DOCE DE LEITE,430464,20098919,77163,3,1.0,18.0,18.0
5405,,0319,2026-03-19T13:38:53.815544+00:00,AGUA COM GAS,430465,21069090,77164,1,1.0,4.5,4.5
6102,,225.D12.010,2026-03-19T13:38:54.333337+00:00,OXFORD STRETCH SUPER BRANCO,430466,54075100,77165,1,322.83,1178.33,3.65
6102,,225.D12.X19,2026-03-19T13:38:54.333337+00:00,OXFORD STRETCH SUPER LARANJA FANTA,430467,54075210,77165,2,120.0,438.0,3.65
6102,,225.Z32.010,2026-03-19T13:38:54.333337+00:00,TECNOSPORT PLUS BRANCO,430468,54075100,77165,3,1608.0,5949.6,3.7
6102,,225.D12.HMZ,2026-03-19T13:38:54.333337+00:00,OXFORD STRETCH SUPER VERDE BRASIL,430469,54075210,77165,4,180.0,657.0,3.65
5102,,0380,2026-03-19T13:38:54.986829+00:00,COXINHA DE MORANGO,430470,21069090,77166,1,1.0,6.0,6.0
5102,,0475,2026-03-19T13:38:55.503622+00:00,BOMBOM DE NINHO COM UVA,430471,21069090,77167,1,1.0,8.0,8.0
5102,,0491,2026-03-19T13:38:56.008725+00:00,CAPPUCCINO DE CHOCOLATE,430472,21011200,77168,1,1.0,14.0,14.0
5102,,0005,2026-03-19T13:38:56.515694+00:00,CROISSANT COM FRANGO,430473,21069090,77169,1,1.0,25.0,25.0
5102,,0103,2026-03-19T13:38:56.515694+00:00,SUCO DE LARANJA,430474,20098919,77169,2,1.0,12.0,12.0
5102,,0491,2026-03-19T13:38:57.208598+00:00,CAPPUCCINO DE CHOCOLATE,430475,21011200,77170,1,1.0,14.0,14.0
5102,,0492,2026-03-19T13:38:57.208598+00:00,TOAST CAPRESE,430476,21069090,77170,2,1.0,20.0,20.0
5102,,0524,2026-03-19T13:38:57.208598+00:00,COXINHA DE DOIS AMORES,430477,21069090,77170,3,1.0,8.0,8.0
5102,,0045,2026-03-19T13:38:57.771176+00:00,MOCHI,430478,21069090,77171,1,4.0,32.0,8.0
